¼Ë°Ï½s¸¹,LCODE_C2,area,perimeter
A04-31,"0101",24619.4235229492,2552.92720811735
A01-05,"0401",3281.60217285156,790.553570750169
A27-20,"0401",353.082763671875,199.962368216552
A04-31,"0104",133.7275390625,93.8029722732183
A27-20,"0403",1305.12353515625,248.378627503337
A27-20,"0402",7279.12292480469,2352.03399463973
A04-38,"0908",1489.87097167969,224.594180521959
A36-09,"0202",10541.1999206543,1558.34935395233
A29-11,"0102",305.518737792969,98.1232616052288
A29-11,"0101",129933.352722168,8011.66509465895
A29-11,"0104",121.192199707031,61.3820940976345
A09-38,"0402",1947.72760009766,1006.21362900129
A28-08,"0101",31233.0887451172,1280.59319978717
A09-47,"0201",147576.475402832,7268.02701318132
A34-05,"0702",16419.9096984863,960.259848705728
B13-11,"0303",10618.1063842773,2041.79468080209
A09-47,"0202",14562.5443725586,1252.32138842188
A34-05,"0701",889.931671142578,132.705898561619
B21-04,"0303",5866.38366699219,3745.37349452845
A04-12,"0501",3916.83581542969,549.717527848225
A12-01,"0403",246.5595703125,65.2320654322697
A10-10,"0303",14945.973449707,4870.29533791577
A36-10,"0908",1122.80310058594,232.852785715421
A03-15,"0101",31953.7484741211,2023.82938706519
A16-03,"0101",4598.68072509766,473.502232909749
A03-15,"0104",108.226745605469,47.2624173783798
A40-11,"0402",12253.3051757812,2039.64934086163
A34-34,"0101",2227.60455322266,426.446494620193
A24-02,"0201",151254.934326172,8884.63153839208
A09-01,"0201",187721.357849121,3766.03659493704
A04-12,"0503",501.933654785156,90.6093901457396
A04-12,"0502",10557.3172607422,1492.23428008396
A09-66,"0605",200.365966796875,56.1577815220327
A04-39,"0903",6090.43347167969,707.038301045315
A04-12,"0504",15497.6271362305,1175.08570801644
A37-04,"0303",15338.2627258301,5805.73702897024
A09-66,"0603",797.218627929688,190.529073863658
A09-66,"0602",3035.69195556641,332.781731771922
A21-01,"0702",2819.07403564453,371.230592491577
A01-11,"0201",47181.2105712891,2018.90497396637
A34-17,"0504",6684.57495117188,1121.95713729008
A34-67,"0303",40266.4873352051,6272.47550569473
A34-17,"0501",834.206787109375,116.541008140348
A33-19,"0401",637.240173339844,160.15420419184
A34-17,"0503",2440.04800415039,528.447527713216
A34-17,"0502",3367.22875976562,607.710720185892
A33-19,"0404",467.499145507812,96.3903041845154
B10-07,"0904",8.7779541015625,36.0079809735103
A09-66,"0601",2350.82025146484,277.411477475192
A12-01,"0401",6149.06365966797,1734.53123590875
A03-06,"0303",12306.0440063477,4020.00858773255
A27-46,"0103",3520.82934570312,639.994372985396
A34-25,"0303",38698.8079528809,6280.86449233078
B30-02,"0605",6112.10528564453,755.134122923559
A27-46,"0104",390.007873535156,160.344007555735
A05-04,"0101",341.297302246094,87.1548613320492
A04-02,"0702",2861.15081787109,293.476732953952
B30-02,"0604",335.960876464844,73.7736696752867
A09-39,"0403",337.782409667969,97.9909501638992
A29-03,"0303",10138.1576538086,4322.80844206024
A27-46,"0101",101131.298126221,6074.71308540043
A25-01,"0502",3188.29974365234,406.611442297811
B30-02,"0602",5426.93670654297,288.516747252849
A37-12,"0103",11520.4007263184,1174.62769953679
A34-67,"0302",5664.19912719727,815.55156455233
A36-06,"0202",461.846435546875,91.6347574681346
A37-12,"0104",402.530700683594,125.845304672113
A36-06,"0201",111046.091094971,6415.5847348569
A37-12,"0101",75127.5299072266,6912.16509138956
A33-28,"0201",232845.41784668,12956.4123900176
A04-20,"0303",126.246704101562,88.6519934440153
A33-28,"0202",15363.3678588867,1255.60919693117
A04-35,"0908",1065.61108398438,234.359456796881
A29-12,"0101",84380.1163330078,5394.15814957682
A29-12,"0103",168.923217773438,57.2284057348046
A29-36,"0504",9965.41076660156,684.995527165878
A09-39,"0402",5337.82116699219,1683.27962240004
A16-08,"0908",5350.09930419922,299.147558361059
A29-36,"0502",28168.5592041016,4165.59392779002
A28-07,"0101",12333.6241455078,865.304831110577
A29-36,"0503",1692.76971435547,473.940434689501
A04-73,"0908",8174.91473388672,1762.81826922218
A34-08,"0702",7907.6067199707,434.987339947837
A12-02,"0402",6186.93243408203,813.332735905809
A34-25,"0302",1365.10220336914,411.684954989644
A12-02,"0404",9128.12750244141,811.668058603961
A09-48,"0202",22416.8492431641,1608.98775294979
A09-48,"0201",135128.93927002,8752.95704807042
A03-16,"0101",22247.2134399414,2308.50847720132
A03-16,"0102",770.755249023438,127.152577765627
A24-01,"0203",4061.45159912109,252.267356458583
A40-10,"0403",408.221954345703,86.2098320149871
A34-35,"0102",24990.3764343262,2215.53802380117
A01-18,"0201",26187.6911621094,1873.39393246701
A03-16,"0103",898.975341796875,137.290919779687
A40-10,"0402",3476.06216430664,2297.64749962704
A34-35,"0101",175693.13494873,10707.7873275658
A01-18,"0202",2309.55877685547,328.598424106653
A03-16,"0104",72.2154541015625,47.0758588982755
A24-01,"0201",133932.476867676,9029.08237251465
A34-35,"0104",2195.72277832031,533.259901189815
A34-59,"0502",176.204620361328,61.9723087796212
A34-35,"0103",7857.6686706543,761.017279558514
A09-02,"0201",186388.531799316,4909.34415657763
A04-11,"0504",5109.60662841797,553.583661684259
A04-36,"0903",3230.06787109375,461.561873788296
A04-11,"0502",2237.22564697266,521.006081106279
A04-11,"0503",147.610168457031,54.9914006443764
A29-36,"0501",6323.05694580078,1294.31592705085
A29-19,"0908",3059.01928710938,379.5631200736
A37-03,"0303",21073.2492980957,5812.18516038753
A34-68,"0303",11481.1895446777,4652.94467308534
B10-06,"0908",113.2138671875,47.7786643494452
A09-29,"0605",61.4765625,31.4137292586942
A03-09,"0302",8550.44171142578,1189.88279863848
A09-69,"0601",90.0575561523438,50.5521579329904
A12-02,"0401",16276.5174560547,2278.28493899162
A03-09,"0303",36140.5169677734,4059.40384764487
A17-20,"0101",197710.924438477,9081.71702862036
A04-82,"0702",19572.9419555664,2517.29485912804
B10-06,"0903",10006.2666625977,1181.30988884632
A17-20,"0103",7520.44061279297,360.035349441444
A17-20,"0104",62.2770385742188,34.0730433345887
A27-45,"0101",1105.64007568359,185.299167706635
A29-04,"0303",25979.9927368164,11815.5677703414
A01-07,"0407",77646.3857421875,4560.81754887211
A01-07,"0401",3275.80322265625,766.03533799729
A18-04,"0103",5715.04803466797,437.676433560768
A17-11,"0303",7869.81878662109,4013.28558559098
A18-04,"0104",106.119750976562,57.1809386679517
A40-20,"0201",87704.5879821777,7181.88859215389
A27-20,"0601",195.564208984375,71.5599243416104
B14-01,"0502",8869.34375,1399.96814947537
A33-29,"0202",4424.70208740234,727.069788790258
A40-20,"0202",535.916015625,108.028422317542
A18-04,"0101",142080.079162598,9173.77474552327
A34-26,"0303",21549.2103271484,4247.15957950835
A04-36,"0908",1008.54040527344,295.597700681383
A33-29,"0201",44038.2747192383,4131.51760829022
A03-17,"0104",53.5997314453125,29.6894252911313
A34-07,"0702",3434.88137817383,495.354434014271
A04-74,"0908",3818.43621826172,266.684031169924
A03-17,"0101",3436.0048828125,313.99275712917
A16-09,"0906",409.526245117188,147.935349729096
A32-05,"0405",422.308288574219,149.164158549595
A16-09,"0904",110612.736450195,3322.81254661706
A09-45,"0202",1579.41778564453,283.125748525111
A16-01,"0104",39.4431762695312,25.2990901187243
A04-10,"0501",4038.59448242188,380.761382319392
A32-05,"0402",12860.664855957,2424.11964121169
A16-01,"0101",9270.90972900391,828.043857075498
B31-01,"0201",200372.700805664,5799.60835068035
B31-01,"0202",29327.8751220703,1230.48819160511
A01-17,"0202",13059.055480957,844.404232443044
A01-17,"0201",141160.922668457,4366.15973521894
A29-18,"0904",3977.07659912109,417.48038746547
A34-58,"0501",1670.25756835938,412.15072083492
A09-03,"0201",177154.94152832,4538.13481887213
A34-58,"0502",13181.7673339844,1680.94835402104
A09-03,"0202",3837.29901123047,498.173902152387
A04-10,"0504",710.280578613281,214.722576505076
A04-10,"0503",8655.33679199219,1144.99717342357
A34-58,"0504",1332.19396972656,409.830155708811
A04-10,"0502",17432.1382446289,2433.79404403778
A09-68,"0602",765.716857910156,120.944027225174
A09-68,"0605",102.308776855469,70.4352652805189
A09-68,"0604",241.807495117188,64.7282442245
A09-04,"0202",129365.376708984,10530.9520482708
A33-17,"0401",7476.78533935547,1704.14346832134
A27-08,"0104",63.7214965820312,59.8770944067114
A33-17,"0402",1153.29449462891,470.828455757249
A27-08,"0101",49520.0673828125,5677.25801820637
A04-83,"0702",46282.7062988281,3591.13246269398
A04-83,"0701",66386.6094970703,1630.09846284347
A17-12,"0303",17445.1243286133,7311.38712451283
A17-21,"0101",31779.4470214844,2531.9026312968
A40-21,"0201",64675.8487854004,5224.42313191696
A17-21,"0104",72.4198608398438,34.2208547128811
A17-21,"0103",389.399353027344,91.4217090311988
A29-04,"0202",1166.94458007812,273.927564917223
A27-48,"0103",70.3734741210938,63.3676749897912
A29-04,"0201",120867.50579834,9720.74303529866
A04-74,"0903",362.018920898438,107.390354232913
A01-08,"0401",43.6831665039062,29.1259921035437
A27-48,"0101",228112.505004883,12542.4669672747
A01-08,"0407",2.677490234375,7.81865727315713
A18-03,"0104",541.244506835938,168.859195771974
A18-03,"0102",1969.34149169922,191.999334278619
A18-03,"0103",394.388000488281,94.8294818272177
A18-03,"0101",208370.827270508,12680.2602662028
A28-09,"0104",266.150634765625,75.5709680103716
A40-04,"0602",11225.3673706055,486.194278902494
A40-04,"0603",120.351715087891,45.7048390064199
A34-27,"0303",66718.574432373,5831.21762769585
A28-09,"0101",12732.5474853516,1488.65954223037
A33-26,"0201",1.6502685546875,6.09798517144942
A29-27,"0702",34984.5974731445,2985.03364319805
A33-26,"0202",130.740234375,47.6559034262497
A04-33,"0908",7847.34149169922,1707.49044279573
A03-18,"0104",129.571533203125,103.221965471276
A09-37,"0401",2923.73919677734,559.157661204256
A09-46,"0201",80852.2270507812,3833.83236594621
A04-75,"0908",2586.7216796875,631.980688394071
A03-18,"0101",1303.52111816406,272.953137389145
A32-06,"0402",1568.05932617188,730.806173745682
A09-46,"0202",172233.821044922,8382.1232999915
A32-06,"0401",4420.76306152344,477.68915422848
A40-12,"0406",9874.68133544922,2131.4223550935
A27-39,"0303",19687.9939575195,4776.88160917582
A40-12,"0405",1072.72500610352,281.559287756401
A04-50,"0504",2960.0087890625,646.550090118775
A04-50,"0503",1038.32904052734,474.887235741816
A40-12,"0402",10157.6054992676,1345.22184790963
A01-16,"0201",128807.558288574,7960.82876447457
A40-12,"0401",38039.4476623535,4331.2168191025
A01-16,"0202",528.883666992188,160.124789619585
A40-12,"0403",4018.08114624023,364.603535267009
A34-37,"0104",1708.9352722168,529.944608306202
A34-37,"0103",579.503051757812,159.345037657945
A34-37,"0102",96150.0042114258,5410.57277629689
A34-37,"0101",6271.27780151367,865.431742276489
A04-50,"0502",57772.4920654297,7741.39039708755
A04-50,"0501",28193.6564941406,2354.06412263986
A37-05,"0303",10317.5960693359,4311.05897955373
A34-18,"0504",6508.40896606445,980.079973467596
A33-18,"0403",2153.10305786133,185.670920124495
A33-18,"0402",2006.88577270508,1427.94227362226
A27-07,"0101",100469.204589844,6757.52935769993
A33-18,"0401",8106.88430786133,559.781534412192
A27-07,"0103",4925.98815917969,420.665746791458
A34-18,"0501",25334.2675476074,1555.86679279379
A27-07,"0104",9.62884521484375,12.437640644951
A34-18,"0502",8316.03656005859,1408.66125691044
A03-19,"0908",1713.24645996094,413.856640357047
A34-18,"0503",5335.12030029297,939.465432720007
A33-18,"0405",20.9542846679688,18.2830410661606
B10-08,"0903",5065.39117431641,748.02087865615
A09-27,"0605",1946.26220703125,308.213311178028
B10-08,"0904",5814.36840820312,667.717464995995
A36-14,"0903",2062.24685668945,182.342395126125
B10-08,"0908",2279.95458984375,230.073022635596
A17-13,"0303",11298.7800292969,4929.26290453842
C37-03,"0501",443.500183105469,94.671114192938
A09-27,"0602",4017.94567871094,270.049481348744
B32-09,"0401",852.84130859375,205.787906149073
A17-22,"0101",130232.533996582,8380.87136137122
A40-22,"0201",104075.055541992,6892.90464093057
A40-22,"0202",9240.81402587891,446.713075884454
A03-19,"0903",2298.67681884766,315.027728199181
A17-22,"0103",480.33251953125,88.8847843050031
A27-47,"0104",7.9935302734375,12.169907854816
A03-03,"0303",45950.7973022461,8977.92912952244
A17-22,"0104",965.348815917969,313.443392601009
A29-05,"0201",53829.3274536133,2806.0818006877
A29-05,"0202",92919.5491943359,4992.46527651477
A39-08,"0702",2056.11395263672,198.673219326693
A08-01,"0201",15099.9756469727,768.06663585913
A04-75,"0904",89.2824096679688,47.3127673155652
A27-47,"0101",198614.971160889,9433.52417127994
B20-02,"0904",1308.08044433594,270.398796632368
A01-09,"0401",211.617736816406,71.0774924198181
A08-01,"0202",12116.9321289062,1551.84479123332
A01-09,"0407",23312.0072631836,1432.09621866141
A40-03,"0605",773.028594970703,247.053507369856
A34-28,"0303",21618.2809143066,7806.34131704059
A20-02,"0201",92164.4704589844,6584.41830540078
A20-02,"0202",37241.2395019531,3684.83467762735
A33-27,"0202",110930.659545898,6155.43150244546
A35-24,"0602",16068.3875427246,605.406487732425
A33-27,"0201",119720.052307129,4324.55001332792
A17-04,"0501",1757.68200683594,281.001944818934
A32-07,"0402",3728.97119140625,1314.27894492359
A04-76,"0903",171.551879882812,78.9583714147626
A09-43,"0201",332338.196594238,11391.7082463466
A09-43,"0202",4196.52667236328,586.607315164813
A33-08,"0605",208.142028808594,109.093257954544
A40-14,"0303",46874.7087402344,6095.1054801241
A17-04,"0502",0.86907958984375,5.32587710072728
A27-38,"0303",30597.0911254883,8477.2317657154
A40-14,"0302",12417.9583740234,2389.55855940876
A36-14,"0908",543.443725585938,140.795290315613
A01-15,"0202",159.077453613281,52.9423632836085
A01-15,"0201",274798.053283691,9909.72553820315
A18-02,"0903",26592.4600219727,3390.86808286108
A34-38,"0104",699.267303466797,187.389086227482
A04-35,"0903",592.049011230469,116.939465652725
A34-38,"0101",1705.23873901367,246.020295895971
A37-02,"0502",2118.73751831055,439.94484706683
A37-02,"0504",13345.3660583496,1183.18712040481
A27-06,"0101",21178.8542175293,1455.47452722616
A27-06,"0104",412.113677978516,175.22461068488
A33-15,"0403",490.994049072266,138.427070358857
A33-15,"0404",6768.43896484375,612.747937522192
A33-15,"0401",11006.623260498,1482.96562299364
A04-85,"0702",892.76806640625,199.205971758785
A33-15,"0402",656.470764160156,234.485675206668
A09-26,"0605",22.0011596679688,18.8171263256564
B37-05,"0201",173735.504211426,4885.42588995686
A09-26,"0601",8302.55151367188,988.011126334435
A17-14,"0303",15517.7026367188,4024.94561770545
A19-03,"0202",67720.3823242188,3213.10993282953
A09-25,"0602",1947.03430175781,185.361690547
A19-03,"0201",127794.516906738,5299.27380027956
A40-22,"0103",73.2019958496094,51.7647706223389
A40-22,"0101",5058.34457397461,1397.09288367928
A09-25,"0605",33.7354736328125,24.2462462981399
A03-02,"0303",6601.21502685547,2590.39190956342
A04-61,"0303",25412.0088500977,7818.81891446437
A04-76,"0908",8298.38244628906,1428.41926555891
A08-02,"0201",182467.894165039,4602.66734291274
A29-06,"0202",6503.25054931641,496.433301757003
C37-04,"0503",170.668029785156,60.8407401459399
A40-05,"0502",7563.99368286133,1485.41707414622
A40-05,"0504",4383.43688964844,620.085164744687
A37-10,"0303",7112.5153503418,3990.97061481279
A40-05,"0503",3281.61279296875,454.369780123221
A09-25,"0601",3840.98461914062,257.626253707456
A39-12,"0504",11346.5162658691,1159.75191831458
A39-12,"0503",206.648376464844,58.6577397687279
A39-12,"0502",9971.48233032227,1154.28212867911
A20-01,"0202",139.224548339844,53.4001674395417
A20-01,"0201",94859.3957519531,5898.86625273426
A35-23,"0603",51.223388671875,41.9919310011744
B33-01,"0104",93.05810546875,44.9383063765241
A35-23,"0602",31617.4204101562,1351.6876517653
B33-01,"0101",11275.7448120117,1404.88013850042
A09-44,"0201",168303.648254395,4590.46833234461
A17-06,"0401",5103.03771972656,918.819105683987
A35-23,"0605",2222.14733886719,181.354829066674
A16-04,"0904",9111.65844726562,879.231821711713
A32-08,"0401",30523.271484375,3500.14444917841
A17-06,"0404",25274.8989868164,2014.17063238499
A32-08,"0403",5757.50396728516,522.487946496498
A32-08,"0405",10864.3157958984,478.568980985849
A32-08,"0404",10188.0478515625,1182.09413189749
A04-52,"0504",1204.37072753906,265.030401815313
A04-52,"0503",1348.58239746094,269.34244807639
A03-12,"0104",1068.33050537109,365.685450007944
A34-39,"0104",1321.45864868164,375.958341766073
A03-12,"0101",64521.017578125,5312.57973271265
A04-31,"0908",209074.28112793,5271.67008710199
A34-39,"0101",115248.133605957,7866.93616392034
A34-39,"0103",934.538635253906,155.61406624672
A04-52,"0502",14861.6711425781,2053.19447918091
A04-52,"0501",2.38372802734375,7.4850627132675
A33-16,"0406",2296.94390869141,752.088291479371
A27-05,"0103",56.5299377441406,36.3742549619055
A27-05,"0104",686.450622558594,299.759282075745
A04-43,"0702",5156.84991455078,627.822583810172
A27-05,"0101",68048.1866455078,6762.86845081135
A04-43,"0701",124837.57598877,2948.59128129373
A33-16,"0402",2346.77355957031,799.92408427134
A04-86,"0702",7491.54144287109,552.778983185154
A32-11,"0303",12995.6578369141,3763.50770213601
A17-14,"0201",192221.065734863,8752.08480932976
A19-04,"0201",56578.7850952148,2533.73816649973
A23-01,"0303",14229.9443969727,4183.42973098638
A19-04,"0202",1505.54339599609,183.27720813925
A09-24,"0602",222014.765319824,5331.05036449921
A04-60,"0303",19239.3793945312,7123.00977074924
A09-24,"0605",60.2174682617188,45.5026856927832
A27-49,"0103",2788.42098999023,211.385884260596
A27-49,"0104",5048.64944458008,842.846568591926
C37-05,"0504",285.360595703125,85.6699089649976
A04-77,"0908",5235.40673828125,829.45387089679
A27-49,"0101",133675.383514404,9130.06930663065
